date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-04-20,8.9,3,14.4,0,0,64,10.1,24.5,1033.4,840
2019-04-21,11.3,2.4,18,0,0,77,9,24.8,1024.7,840
2019-04-22,12.2,7.5,18.2,0,0,92,16.6,52.9,1018.1,840
2019-04-23,12.6,9.7,15.2,0,0,94,24.8,61.6,1010.8,804
2019-04-24,14.4,9.7,20.8,0.2,0,98,14.4,38.5,1005.3,492
2019-04-25,16.4,12.3,23.1,0,0,164,10.4,27.7,1009.4,666
2019-04-26,13.1,9.4,17.3,5.7,0,354,13.7,42.5,1010.3,198
2019-04-27,12.3,9.1,19.2,1.7,0,245,9.7,37.4,1011,354
2019-04-28,9.1,6.3,10.6,0.4,0,275,12.2,29.2,1017.8,6
2019-04-29,10.3,2.8,15.9,0,0,349,13.3,32.4,1022.8,510
2019-04-30,11.7,2.7,19.1,0,0,305,13.7,32.8,1020.5,390
2019-05-01,8.6,7.8,10,0,,276,23,51.5,1013.7,0
2019-05-02,8,3.7,9.8,0.8,,275,23.4,56.5,1005,48
2019-05-03,5.8,2,10.5,1,,275,19.8,56.2,1006.7,480
2019-05-04,4.4,0.2,9.4,0,,288,15.1,41.8,1007.6,558
2019-05-05,6.3,-1.5,12.8,0.4,,276,15.1,43.2,1016.1,
2019-05-06,6.7,2.9,10.6,0.4,,261,18,53.3,1015.4,
2019-05-07,6.9,2,12.1,1.1,,263,13.3,43.6,1016.1,
2019-05-08,9.9,4.8,14.4,7.3,,134,9.4,43.6,1005.4,
2019-05-09,12.4,9.4,17.7,0.1,,187,9.4,25.6,998.4,
2019-05-10,9.1,1.8,11.7,2.8,,254,11.9,36,1007.1,
2019-05-11,7.8,-0.8,13.5,0,,337,11.9,33.5,1016.9,
2019-05-12,8.7,2.8,14.7,0,,302,19.8,47.5,1030.5,
2019-05-13,8.8,1.5,14.4,0,,322,15.1,34.9,1037.4,
2019-05-14,8.5,0.5,13.8,0,,34,9.4,24.5,1035.5,
2019-05-15,9.6,1.1,15.3,0,,18,10.1,29.2,1029.5,
2019-05-16,11.5,9.1,15.1,0.8,,51,23.4,58,1021.4,
2019-05-17,10.6,8.9,14.4,0,,75,18,45.7,1012.9,
2019-05-18,13.3,9.6,19.3,0,,72,16.9,35.6,1009.7,
2019-05-19,12.7,10.1,16.4,0,,67,17.6,32.8,1008.6,
2019-05-20,15.4,11.8,20.3,0,,55,14.8,28.8,1007.1,
2019-05-21,15.1,11.8,17.5,29.6,,331,13.3,35.3,1007.6,
2019-05-22,11.1,6.3,14.8,0.8,,286,20.5,39.2,1015,
2019-05-23,13.9,6.9,20.5,0,,252,10.4,32.8,1017.2,
2019-05-24,13.9,7.8,20.4,0,,255,16.6,52.2,1012.7,
2019-05-25,11.6,8.9,15.8,0,,275,16.2,40,1014.8,
2019-05-26,12.5,8.8,14.6,14.9,,243,14,44.3,1008.3,
2019-05-27,13.6,10.4,16.5,0,,258,17.6,50.8,1005.6,
2019-05-28,10.9,5.3,15.5,0,,297,13.3,36.4,1009.4,
2019-05-29,10.2,3.1,15.7,0,,287,9.4,30.2,1021.2,
2019-05-30,13.3,9.2,15.8,1.3,,204,13.3,39.2,1020,
2019-05-31,16.7,14,21.1,0,,259,15.1,42.8,1021.1,
2019-06-01,16.3,9.6,21.1,0,,248,14,47.5,1020.4,
2019-06-02,19.1,8.7,28,0,,145,7.6,24.1,1015.5,
2019-06-03,19.6,13.8,25.3,0.6,,222,10.8,34.9,1012.4,
2019-06-04,15.6,12.6,18.1,1.5,,89,9,27,1013.3,
2019-06-05,21,15.6,24.7,0,,65,11.9,29.9,1008.2,
2019-06-06,18.1,10.7,24.5,0.1,,260,13,50,1009.4,
2019-06-07,15,10.1,18.7,4.9,,38,11.9,32.4,1014.2,
2019-06-08,15.6,12.7,18.3,0,,198,16.9,56.9,1014.7,
2019-06-09,15.8,11.8,20.2,0.2,,230,13.7,35.6,1022.4,
2019-06-10,15.3,14.1,18,12.4,,59,18,40.7,1016.6,
2019-06-11,16.4,13.5,21.9,10.5,,42,11.5,33.1,1011.7,
2019-06-12,16.1,13.8,17.5,1.4,,40,11.2,52.9,1010.2,
2019-06-13,18,12.6,24,0,,206,10.8,41.8,1012.7,
2019-06-14,18.8,13,24.9,9.7,,147,7.9,39.6,1016.3,
2019-06-15,17.4,14.5,20.4,14.5,,84,13.7,47.5,1012.1,
2019-06-16,16.9,12.6,22.2,0,,261,9.4,31,1019.3,
2019-06-17,18.7,12.3,23.9,0,,208,8.3,28.8,1021.2,
2019-06-18,20.3,14.5,28.1,13.3,,154,7.9,49,1015.8,
2019-06-19,20.2,14.1,29.1,4.4,,93,8.6,72,1008.7,
2019-06-20,17.6,14.2,21.2,0.2,,250,10.8,34.6,1009.9,
2019-06-21,15.7,8.5,21,0,,268,10.8,36,1017.9,
2019-06-22,14.4,8.2,18,0,,22,10.1,26.3,1024.8,
2019-06-23,17.6,12.8,21.4,0,,86,13.7,31.3,1024.8,
2019-06-24,19.3,14.9,23.1,0,,84,13.7,30.6,1025,
2019-06-25,24.1,14.4,31.2,0,,120,7.6,23.8,1020.7,
2019-06-26,22,11.8,28,0,,254,17.6,44.3,1021,
2019-06-27,14.8,11,18.5,0,,294,22.3,44.3,1025.5,
2019-06-28,15.9,9.6,22.9,0,,283,11.2,27.4,1025.2,
2019-06-29,19.2,10.8,27.1,0,,267,8.3,25.6,1020.3,
2019-06-30,21.9,14.6,32.1,0,,220,14.8,62.3,1011.7,
2019-07-01,17.1,13.7,22.2,5.6,,252,18.4,60.5,1013.4,
2019-07-02,13.5,9.3,17.1,0,,285,22,55.4,1019.2,
2019-07-03,13.4,8.4,18,0,,285,16.9,43.6,1022.6,
2019-07-04,14,8.7,18.3,1.9,,263,18.7,54,1020.2,
2019-07-05,14.5,12.5,16.7,1.3,,273,16.6,36,1013.7,
2019-07-06,14.5,12.7,17.4,4.7,,258,17.3,59.8,1007.6,
2019-07-07,13.1,10.6,16.6,0,,284,21.2,47.9,1010.6,
2019-07-08,13.5,10.4,18.2,0,,281,16.6,43.2,1014.8,
2019-07-09,14.1,9.9,18.6,0,,286,15.5,36,1017.5,
2019-07-10,15.2,9.5,21.5,0,,290,14,34.2,1018,
2019-07-11,16.1,12.6,19.7,1.2,,196,6.1,30.2,1013.3,
2019-07-12,17.1,14,20.2,5.5,,196,6.1,18.4,1010.4,
2019-07-13,17.5,14.1,22.3,0,,328,13,33.5,1014.4,
2019-07-14,14.4,13,16.4,0,,280,12.2,27.4,1017.4,
2019-07-15,14.3,12.5,16.9,0,,277,18.7,46.4,1015.8,
2019-07-16,16,12.7,21.3,0,,285,19.4,42.8,1014.6,
2019-07-17,15.6,12.1,20.8,0,,273,7.6,26.6,1015.3,
2019-07-18,17.9,9.5,23,0,,123,7.2,21.2,1012.4,
2019-07-19,18.5,11.9,23,0,,252,9.4,34.2,1012.8,
2019-07-20,19.2,11.4,27.4,15.4,,162,8.3,54,1012.4,
2019-07-21,17.3,13.8,20,0,,248,16.2,50,1017.3,
2019-07-22,16,12.6,18.9,2.1,,229,8.6,27.4,1021.7,
2019-07-23,21.4,15.9,28.3,0,,277,10.4,31.3,1021.1,
2019-07-24,23.2,14.7,29.4,0,,122,8.6,27.7,1018.4,
2019-07-25,24.8,18.9,31.8,0,,107,10.4,28.4,1018.2,
2019-07-26,22.6,16.7,28.4,0,,88,18.4,46.1,1016.2,
2019-07-27,20.9,18.2,25.1,0,,83,26.3,60.1,1010.1,
2019-07-28,21.2,18.5,25,0.3,,74,19.8,40.3,1005.6,
2019-07-29,21.5,17.8,28.1,2.1,,53,10.4,31,1009.7,
2019-07-30,18.8,15.9,22.3,4.2,,294,9.7,22.3,1012.2,
2019-07-31,17.7,13.6,22.5,9.9,,118,7.9,41,1014.7,
