date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-05-29,17.4,16.1,19.3,,,,32.8,58,1014.9,870
2018-05-30,17.1,14.7,19.7,,,,31.7,45.4,1013.4,870
2018-05-31,16.2,15.4,17.3,,,,36.7,56.9,1014.4,786
2018-06-01,16.8,15.2,19.2,,,,21.2,41.8,1013.5,924
2018-06-02,18.6,15.9,24.1,,,,13,32.4,1013,840
2018-06-03,17.7,16.1,20.1,,,,19.4,33.1,1014.5,162
2018-06-04,16.7,14.3,19.2,,,,28.1,42.8,1010,540
2018-06-05,16.5,14.1,19.1,,,,17.6,33.5,1011.6,708
2018-06-06,17.2,15.3,18.5,,,,29.2,46.8,1015.3,960
2018-06-07,17.7,16,19.7,,,,26.6,40.7,1014.5,978
2018-06-08,19.2,16.9,22.3,,,,14.4,32.8,1012.1,828
2018-06-09,19.3,17.8,21.9,,,,14.8,25.9,1011.6,342
2018-06-10,18.4,15.4,20.9,,,,18,38.9,1008.6,12
2018-06-11,15.7,13.6,17.7,,,,34.6,59.8,1008.6,510
2018-06-12,14.1,12.6,15.4,,,,31.3,48.2,1007.3,0
2018-06-13,14.4,12.4,16.6,,,,32.8,52.9,1009.3,330
2018-06-14,16,12.3,20.6,,,,31.3,52.6,1010.4,366
2018-06-15,16.5,13.6,21,,,,14.8,35.6,1014.2,762
2018-06-16,18,16.9,21,,,,19.4,59,1012.2,180
2018-06-17,16.7,14.6,18,,,,26.3,49.3,1011.9,456
2018-06-18,16.1,14,17.8,,,,26.6,54.4,1014.8,252
2018-06-19,16.3,13.3,18.5,,,,33.5,51.5,1016.6,654
2018-06-20,18.4,12.9,23.8,,,,32.8,56.9,1015,438
2018-06-21,13,10.3,16.6,,,,35.6,70.6,1008.9,240
2018-06-22,13.2,10.6,15.8,,,,40.7,76.3,1012.9,492
2018-06-23,13.6,11.9,15.2,,,,42.1,69.1,1016,162
2018-06-24,14.3,12.1,17.2,,,,28.1,46.4,1015.6,174
2018-06-25,14.5,12.9,16.8,,,,25.2,38.2,1017.6,324
2018-06-26,16.3,12.2,23.2,,,,12.2,26.6,1021.6,510
2018-06-27,17.1,14.3,18.7,,,,13.7,26.6,1024.5,912
2018-06-28,19.6,16.8,23,,,,13.7,31,1022.2,972
2018-06-29,18.1,15.9,20.3,,,,26.6,41.8,1016.5,966
2018-06-30,17.9,15.5,20.2,,,,14,31.3,1018.5,900
2018-07-01,17.5,15.3,19.8,,,,11.9,32,1020,990
2018-07-02,19,15.4,24.7,,,,14.4,29.5,1016.7,990
2018-07-03,18.2,14.5,22.5,,,,19.1,38.9,1014.2,984
2018-07-04,16.3,14,19.3,,,,18.4,31,1012,402
2018-07-05,16.5,15.3,17.8,,,,27.7,45.4,1009.7,6
2018-07-06,16.4,13.8,18.9,,,,40.3,57.6,1012.9,756
2018-07-07,16.3,13.2,19.4,,,,40.7,60.1,1016.8,936
2018-07-08,17.5,12.9,24.1,,,,20.9,41.4,1018.9,936
2018-07-09,14.9,12.7,16.4,,,,39.2,60.1,1015.4,288
2018-07-10,15.2,11.8,17.9,,,,25.2,52.2,1013.8,642
2018-07-11,18.5,17.1,20.8,,,,22,47.2,1013.9,168
2018-07-12,21.1,15.5,26.2,,,,18.4,36.7,1013.3,876
2018-07-13,17.6,14.3,22.8,,,,27.4,37.4,1015.5,900
2018-07-14,16.1,14.3,18.6,,,,24.5,46.1,1017,198
2018-07-15,18.3,14.6,21.4,,,,11.5,27.7,1015.7,936
2018-07-16,21.2,17.8,25.9,,,,8.3,25.9,1012.9,936
2018-07-17,21.9,18.6,25.1,,,,10.8,40,1010.7,870
2018-07-18,19.5,16.8,22.8,,,,27,43.6,1013.5,780
2018-07-19,18.8,16.4,22.3,,,,20.5,38.5,1015.6,936
2018-07-20,19.2,14.9,22.2,,,,10.1,31.7,1012.9,900
2018-07-21,21.3,18.8,23.6,0,,62,10.4,20.5,1010.3,816
2018-07-22,21.4,18,25.9,0,,331,13.7,38.9,1010,768
2018-07-23,20.8,17.5,25,0,,281,14.4,28.1,1013.6,870
2018-07-24,22.8,19.4,26.2,0,,179,10.8,20.9,1013.1,924
2018-07-25,24.6,22,27.2,0,,8,10.4,36.7,1013.9,690
2018-07-26,24,22.4,25.9,0,,51,19.8,31.7,1015.8,876
2018-07-27,23.5,22.3,24.8,0,,80,35.6,65.5,1014.3,900
2018-07-28,21.9,19.2,25,10.7,,90,34.6,83.9,1007,600
2018-07-29,20.5,17.1,23.6,0.8,,180,25.2,49.7,1011.9,768
2018-07-30,23.8,21.7,26.1,0,,127,17.3,34.2,1013.2,384
2018-07-31,25.7,20.8,31.6,0,,129,24.8,42.1,1013.3,354
2018-08-01,21.1,19.2,22.9,0,,328,15.1,31.3,1018.8,612
2018-08-02,22.2,19.3,26,0,,349,11.2,23.4,1020.9,852
2018-08-03,23.1,21.4,24.8,0,,96,11.2,31,1019.2,882
2018-08-04,21.8,18.3,24.6,0,,318,22.3,47.5,1016.3,522
2018-08-05,19,17,21,0,,292,32,55.8,1017.6,330
2018-08-06,20.5,16.5,23.7,0,,205,15.1,29.2,1014.7,798
2018-08-07,24.6,21.6,28.5,0,,102,22.7,48.2,1008.4,840
2018-08-08,24.2,19.1,27.5,0,,208,25.3,64.1,1008,390
2018-08-09,20.6,18,23.7,6.8,,151,29.5,112.7,1010.2,450
2018-08-10,17.7,15.7,21.3,3.1,,223,47.5,108.4,1012.7,312
2018-08-11,16,12.8,18.2,7.6,,221,44.6,79.6,1013.6,324
2018-08-12,17,14.3,19.5,6.3,,214,27.4,54.4,1011.9,138
2018-08-13,19.7,17.3,21.4,7.2,,132,22.7,63.4,1004,0
2018-08-14,19.2,16.7,22.3,8.7,,245,32.4,49,1005.4,366
2018-08-15,19.4,16.4,21.8,0,,248,25.2,45.4,1013.5,174
2018-08-16,21,17.7,25.4,0,,210,25.9,50,1012.5,618
2018-08-17,18.7,16.2,22.6,0,,257,17.3,36,1014.2,408
2018-08-18,18.6,15.3,21.8,0,,227,33.5,53.6,1017.1,534
2018-08-19,19.4,17.2,21.5,0,,224,31.3,54,1015.1,24
2018-08-20,18.3,15.9,20.4,0,,265,36,54,1013.3,336
2018-08-21,17.9,15.3,22.1,0,,354,20.2,38.5,1018.8,804
2018-08-22,21.3,16.5,26.5,0,,153,22.7,44.6,1014.9,768
2018-08-23,20.1,17.6,22.8,0,,242,20.9,49.3,1008,270
2018-08-24,16.3,12.8,19.5,4.4,,237,39.2,85.3,1004,264
2018-08-25,13.2,11.7,14.7,6.6,,228,34.2,59.8,1004.5,222
2018-08-26,14.6,11.2,17.4,0,,240,31.3,73.1,1009.7,576
2018-08-27,15.7,12.4,18.9,7.3,,200,41.4,70.6,1005.2,96
2018-08-28,16.9,14.2,19.4,0,,246,23.4,40,1015,372
2018-08-29,18.4,16.3,20.4,0,,116,29.9,51.5,1012.6,468
2018-08-30,16.6,14.2,18.7,15.9,,329,35.3,72.4,1011.5,0
2018-08-31,16.9,13.7,23.3,0,,302,26.6,53.3,1017.3,660
2018-09-01,17,15.6,21.4,0,,351,14,30.6,1023.3,666
2018-09-02,18,16.8,18.9,0,,45,22.3,50,1024.8,762
2018-09-03,18.6,17.9,19.6,0,,75,41.4,56.5,1018.5,498
2018-09-04,18.3,17.5,19.7,0,,74,24.1,39.6,1016.6,654
2018-09-05,18.5,17.4,19.4,0,,79,20.5,40.7,1017.3,702
2018-09-06,18.3,16.6,19.8,0,,99,36.7,60.5,1011.1,510
2018-09-07,16.3,12.7,19.8,14.7,,196,31,78.1,1007.6,192
2018-09-08,14.8,11.7,18,1.3,,213,39.6,72,1013,282
2018-09-09,17.4,14.5,20.5,0.2,,197,25.2,49,1016.4,294
2018-09-10,17.7,15.6,19.6,0,,222,28.8,44.6,1016,228
2018-09-11,16.1,13.9,17.9,12.1,,221,42.5,76.7,1013.3,0
2018-09-12,14.5,13.2,15.5,2.4,,252,29.5,49.7,1016,6
2018-09-13,15.2,11.9,18.3,0,,241,19.8,34.6,1018.2,654
2018-09-14,15.2,12.7,17.9,0,,224,32,47.9,1015.9,432
2018-09-15,14.5,12.5,16.6,1,,242,35.3,54.4,1016.5,270
2018-09-16,15.8,12.2,19.3,0,,212,29.2,60.5,1018.2,432
2018-09-17,18.2,14.8,21.8,0,,216,27,45.7,1014.5,588
2018-09-18,20.4,16.2,28.9,0,,192,30.6,60.1,1009.4,690
2018-09-19,19.1,15.6,24.4,0,,217,36.4,61.9,1011.6,510
2018-09-20,19.5,17,21.9,0,,216,36,63,1010.1,246
2018-09-21,16,9.8,22.5,4,,208,54.7,99.7,999.6,108
2018-09-22,12.4,9.7,15.4,3.4,,236,47.2,82.4,1008.8,468
2018-09-23,11.4,10.1,13,0,,262,34.9,62.6,1008.9,102
2018-09-24,11,8.7,13.1,0,,299,52.9,93.6,1021.2,510
2018-09-25,11.7,9.1,13.8,0,,274,31.7,53.6,1032.5,564
2018-09-26,13.3,10.9,15.7,0.5,,229,56.9,101.2,1023.8,84
2018-09-27,16.5,13.2,18.3,0.5,,245,43.6,74.2,1018.9,240
2018-09-28,12.4,10.2,14.4,0,,309,46.1,66.6,1020.9,594
2018-09-29,11.6,8.7,13.7,0,,247,32.4,53.6,1023.2,252
2018-09-30,12.1,10,15.2,0,,225,35.6,57.6,1012.2,180
2018-10-01,10.8,9.1,12.9,0,,276,31,60.1,1009.7,408
2018-10-02,9.9,7.6,13.4,5.6,,244,53.3,88.2,1005.7,84
2018-10-03,11.5,9.6,13.5,3,,287,49.7,95,1013.1,456
2018-10-04,12.9,9.9,14.9,1.4,,231,32.8,49,1019.2,18
2018-10-05,15.6,13.1,19.2,0,,213,32.8,51.8,1014.7,510
2018-10-06,13.2,10.2,18,0,,177,16.9,62.3,1006.7,318
2018-10-07,10.7,8.4,13.9,1.1,,324,31.7,70.9,1015.4,540
2018-10-08,11.5,8.9,13.9,0,,207,34.9,53.6,1017.7,138
2018-10-09,13.2,10.5,15.9,0,,214,31.3,58.7,1017.5,342
2018-10-10,13.5,10.9,16.3,0,,146,24.1,45.4,1019,498
2018-10-11,15.7,13.8,19.3,0,,117,30.2,50.4,1013.4,606
2018-10-12,18.2,13.9,22.5,0,,173,26.6,42.5,1016.4,600
2018-10-13,20.4,16.4,25.6,0,,170,32.4,51.1,1017.1,600
2018-10-14,17.7,14.2,21.7,0,,159,30.6,52.6,1010,600
2018-10-15,17.7,13.9,22,0,,177,20.9,38.2,1010.4,594
2018-10-16,16.4,14.1,19.1,0,,230,18.7,32.8,1015.1,216
2018-10-17,16.7,13.3,21,0,,199,17.6,28.1,1016.3,408
2018-10-18,12.8,10.8,14.1,0,,338,28.1,52.9,1020.7,318
2018-10-19,11.6,9.7,17.1,0,,302,17.3,34.9,1023.6,474
2018-10-20,11.8,9.7,15.5,0,,260,29.5,48.2,1024.6,414
2018-10-21,12.4,10.1,14.5,0,,222,29.9,58,1023.5,6
2018-10-22,11.3,9,12.8,0.7,,284,39.6,70.6,1023.7,486
2018-10-23,12.2,11.1,13.6,10.7,,270,64.8,95.8,1007.4,0
2018-10-24,10.9,9.6,12.3,0.3,,302,49.3,80.6,1011.8,270
2018-10-25,11.2,9.9,12.4,1.4,,278,49.7,80.3,1007.2,198
2018-10-26,9.7,6.7,11.6,7.3,,235,38.5,73.1,998.7,0
2018-10-27,6.5,5.2,7.7,1.1,,318,45.7,70.9,1002.5,36
2018-10-28,5.7,4.8,6.9,2,,43,40.3,78.5,1016.1,330
2018-10-29,7.6,5.9,8.6,7.3,,78,65.9,98.6,1007.3,0
2018-10-30,9.4,5.6,12.4,1.8,,130,49.7,81,989.5,12
2018-10-31,9.1,5.2,10.4,1.6,,196,45,102.2,1008.2,162
2018-11-01,10,8.9,10.9,0,,120,26.3,44.3,1010.2,258
2018-11-02,9.4,6.9,11.8,0,,215,39.2,70.2,1014.6,90
2018-11-03,7.5,5.5,10,0,,203,26.6,39.2,1025.1,516
2018-11-04,8.2,6.3,9.6,0,,139,26.3,39.2,1017.9,0
2018-11-05,10,9.6,10.5,0,,101,29.5,46.4,1010.3,0
2018-11-06,8.9,7.2,10.8,0,,142,19.4,35.6,1006.8,0
2018-11-07,10.4,7.7,11.9,0,,146,22.7,36,1007.6,372
2018-11-08,10.9,8.6,12.8,0,,215,22.3,39.6,1016.5,96
2018-11-09,9.3,7.7,10.1,0,,130,21.2,47.5,1013.9,42
2018-11-10,10.6,8.8,12.7,2.1,,152,35.6,61.2,1004,0
2018-11-11,11.9,10.8,13.2,4.6,,178,33.1,52.6,1004.1,54
2018-11-12,10.2,9.3,10.8,3.9,,184,20.9,36.4,1011,0
2018-11-13,10,8.9,11,2.1,,218,38.5,71.6,1015.6,60
2018-11-14,9.1,7.4,10.4,0,,216,30.6,49.7,1023.8,0
2018-11-15,9.5,8.1,11.8,0,,159,22.7,41.8,1025.8,420
2018-11-16,7.8,5.8,9.7,0,,136,30.6,44.3,1030.7,462
2018-11-17,6.2,5.1,7.6,0,,115,29.5,49,1035.8,456
2018-11-18,6.9,6.1,7.6,0,,60,37.1,75.6,1031.6,0
2018-11-19,6.6,4.4,7.9,1.3,,64,63,86.8,1024.3,72
2018-11-20,5.8,4.6,6.8,0,,91,69.5,96.1,1017.9,0
2018-11-21,4.4,3.6,5.4,0,,97,55.4,83.5,1020.5,12
2018-11-22,2.2,0.4,4.8,0,,106,32.8,61.2,1022.4,0
2018-11-23,2.3,1.6,3.3,0,,136,23.8,37.1,1018.7,0
2018-11-24,3.5,2.6,5.2,0,,114,14,30.6,1012.5,0
2018-11-25,5.2,4.2,6.1,0.7,,69,39.2,60.1,1012,0
2018-11-26,4.9,3,5.9,0,,61,38.5,54.7,1014.5,138
2018-11-27,2.9,2.2,3.6,0,,80,17.6,49,1020.7,0
2018-11-28,2.1,1.5,2.8,0,,145,48.2,76.7,1021.5,288
2018-11-29,3.7,1.5,6.2,9.8,,167,53.6,76.3,1010.7,0
2018-11-30,6.5,5.6,7.7,0.1,,184,40.3,62.6,1006.5,156
2018-12-01,7,5.8,8.1,0.7,,197,34.2,55.4,1006.5,18
2018-12-02,7.9,6.7,9.7,9,,187,35.3,52.9,994.6,0
2018-12-03,10.3,7.5,11.6,3,,224,40,64.1,992.1,0
2018-12-04,6.5,4,8.1,0.5,,269,41.4,72.4,1009.5,336
2018-12-05,4.1,3.2,5.3,0,,205,34.2,49.7,1020,348
2018-12-06,6.6,3.9,10.2,4.7,,194,36,61.6,1008.6,0
2018-12-07,9.9,7.4,11.2,12.9,,218,40.3,68.8,996.3,0
2018-12-08,7.4,5.6,8.7,13.1,,230,61.6,96.1,987.6,0
2018-12-09,7.1,5.9,8,4,,254,44.6,74.9,986.9,54
2018-12-10,5.7,4.3,6.7,0,,284,50.4,79.6,1004.4,174
2018-12-11,5.3,4.8,5.7,0,,339,42.1,61.9,1015,30
2018-12-12,4.6,3.8,5.2,0,,45,34.6,52.6,1024.6,0
2018-12-13,3.1,1.3,4.1,1.9,,67,39.2,62.6,1024,0
2018-12-14,2.8,1.3,3.6,0.5,,86,31.7,60.1,1024.8,0
2018-12-15,1,0.3,1.8,0,,135,28.8,59.8,1025.4,36
2018-12-16,0.5,-1.1,1.7,0,,135,37.8,61.6,1013,0
2018-12-17,1.1,-0.6,2.7,0,,143,20.5,37.1,1016.2,0
2018-12-18,4.7,2.5,5.8,1.3,,169,24.8,56.2,1018.8,0
2018-12-19,3.7,2.6,4.9,0.7,,160,34.9,62.6,1010.5,0
2018-12-20,4.8,4,5.9,2.1,,165,24.1,37.8,1008.7,0
2018-12-21,5.9,5.3,6.7,14.3,,150,31,53.3,997.8,0
2018-12-22,4.4,3.7,5.5,3.4,,291,16.2,52.6,1004.6,0
2018-12-23,5.6,1.3,7.4,6.3,,251,29.5,52.2,1010.6,0
2018-12-24,3.4,0.6,5.7,0,,309,34.2,60.1,1022.1,30
2018-12-25,6.1,5.3,7.1,0,,268,41.8,66.2,1023.9,36
2018-12-26,7.4,6.1,9,0,,260,37.8,56.2,1022.3,0
2018-12-27,7,6.4,7.7,0,,251,37.1,54,1019.3,0
2018-12-28,7.1,6.5,8,0.8,,266,30.6,47.5,1021.3,6
2018-12-29,7.6,6.9,8.5,6,,241,37.8,62.3,1017.5,0
2018-12-30,6.6,5.5,8.1,0.9,,291,42.1,83.5,1021.6,318
2018-12-31,6.7,4.5,8.5,0,,242,32,71.3,1024.6,0
2019-01-01,6.8,4.9,8.8,0.7,,278,67.3,114.8,1012.3,102
2019-01-02,4.7,2.2,6,0,,341,56.9,103,1026.3,384
2019-01-03,3,2,4.8,0,,312,25.9,36.7,1032.4,270
2019-01-04,5.5,2.7,7.7,0,,281,39.6,60.1,1024.4,18
2019-01-05,6.6,4,8,0,,332,30.6,54.4,1020,168
2019-01-06,4.1,0.4,6.5,0.3,,265,17.3,39.2,1025.2,0
2019-01-07,6.3,5.5,8,3.8,,251,36,76,1018.3,0
2019-01-08,5.6,3.4,7.8,7.6,,293,64.8,103.7,997.1,72
2019-01-09,3.4,2,4.2,0.5,,6,62.3,97.2,1011.7,0
2019-01-10,2.1,1.4,2.7,1.2,,306,26.6,52.9,1020.9,12
2019-01-11,5.8,2.4,7.7,0.9,,270,37.4,56.2,1012.4,162
2019-01-12,5.9,4.7,7,5.8,,262,41.8,63,1004.2,12
2019-01-13,6.6,4.2,8.8,5.2,,268,51.5,100.8,990,0
2019-01-14,3.1,1.7,4.4,0,,299,65.2,101.5,999.7,318
2019-01-15,6,3.8,7.6,5.6,,266,49,72,1003.4,0
2019-01-16,6.7,4.7,7.7,4,,236,53.6,89.3,997.5,0
2019-01-17,3.7,0.1,5.4,9,,257,51.1,80.6,992.8,54
2019-01-18,1.3,-1,3.8,0,,267,31.3,51.5,1012,432
2019-01-19,0.8,-0.8,3.2,0,,213,21.2,33.8,1016.1,246
2019-01-20,0.7,-1.2,4.4,0,,212,16.9,36.7,1017.3,444
2019-01-21,-0.5,-3.8,2,0,,225,41,65.9,1015.2,264
2019-01-22,-0.2,-2.3,1.1,0,,180,34.6,58.3,1005.9,126
2019-01-23,-2.4,-4.1,-0.1,0,,130,29.5,46.1,1002.3,252
2019-01-24,-4.5,-6.9,-2.7,0,,142,17.3,37.1,1010.7,0
2019-01-25,-3.3,-4,-2.4,0.7,,210,28.8,55.4,1009.5,0
2019-01-26,2.3,-2.7,4.7,7.7,,197,26.3,38.2,996.1,18
2019-01-27,4.5,3.1,5.1,11.2,,179,31.3,46.8,981.8,0
2019-01-28,2.1,-0.2,3.1,1.8,,249,28.4,61.2,987.5,0
2019-01-29,1,-1.2,2.6,0,,238,30.2,47.2,997.9,138
2019-01-30,1.3,0.1,2.5,0,,129,38.5,78.1,996.1,234
2019-01-31,1.3,0.7,2.2,0,,139,28.8,50.4,995.7,48
2019-02-01,0.9,0,1.6,0,,98,38.9,65.2,994,0
2019-02-02,1.7,1.1,2.2,0.9,,33,30.6,48.2,997.5,0
2019-02-03,2.2,1.1,4.2,0.1,,306,31.7,47.2,1012.3,324
2019-02-04,2.2,0.8,4.1,1.1,,209,47.2,89.6,1017.8,42
2019-02-05,3.7,2.2,5.5,0.7,,234,43.6,70.9,1018.8,54
2019-02-06,3.3,1.7,4.5,3.7,,205,35.3,59.4,1016.8,0
2019-02-07,5.5,3.9,8.2,10.2,,194,43.6,112.3,1003.1,102
2019-02-08,6.5,5.2,8.3,4.4,,207,51.1,77.4,1002,6
2019-02-09,7.1,5.6,8.4,10.2,,214,64.1,108.4,992.8,72
2019-02-10,5.1,3.1,7.1,13.5,,179,39.6,76.7,989.5,0
2019-02-11,4.9,3.1,6.9,1.3,,301,46.8,79.2,1005.2,450
2019-02-12,4.6,2.7,8.5,0,,269,34.2,63,1023.8,342
2019-02-13,6.5,5.6,8,0,,249,40.7,58.3,1026.2,0
2019-02-14,5.8,3.6,8.9,0,,235,28.8,51.5,1030.3,270
2019-02-15,7.7,3,13.6,0,,213,25.6,40.7,1028.2,564
2019-02-16,8.6,6,11.3,0,,220,36.7,58.3,1020,540
2019-02-17,9.6,6.9,12.1,0,,192,22.7,33.8,1019,258
2019-02-18,8.9,5.5,13,0,,205,26.3,40.3,1013.5,528
2019-02-19,6.6,5.7,8.3,1.5,,239,41.8,64.8,1008.7,12
2019-02-20,6.7,5.6,7.9,1.5,,239,36.4,55.1,1015.3,0
2019-02-21,7,5.9,7.8,2.8,,251,37.1,52.2,1018.8,0
2019-02-22,3.3,1.3,6.9,0,,86,37.4,56.9,1035.7,282
2019-02-23,3.1,0.4,6.1,0,,170,21.2,40,1038.6,264
2019-02-24,6.2,2.5,11.6,0,,235,20.9,36.4,1035.3,564
2019-02-25,6.2,2.4,11.3,0,,265,20.5,38.9,1034.2,528
2019-02-26,7.6,3.6,13,0,,266,22.7,32.4,1030.6,558
2019-02-27,9.3,4.2,15,0,,241,27.7,41.8,1020.7,606
2019-02-28,5.6,3.8,9.2,0,,269,27.7,45.7,1008.7,270
2019-03-01,4,3,5.6,0,,287,18.7,38.5,1009.5,66
2019-03-02,4.5,2.7,6.4,0,,223,23.8,54.4,1008.9,0
2019-03-03,8.4,6.4,10.3,8.4,,222,43.2,73.1,996.3,102
2019-03-04,8.1,5,11.2,15,,220,65.2,119.9,981.1,48
2019-03-05,6.2,4.5,7.3,3.2,,253,50.4,94.3,994.7,342
2019-03-06,6.1,3.5,9.5,7,,174,37.4,68.4,999,0
2019-03-07,8.8,3.9,12.1,5.3,,199,48.2,110.9,987.1,162
2019-03-08,6,4.7,7.6,7.1,,244,54,91.8,996.7,342
2019-03-09,5.2,0.7,7.6,9.2,,239,52.6,92.5,996.6,96
2019-03-10,5.2,2.7,6.9,0,,265,39.6,93.2,998.1,246
2019-03-11,3.8,1.9,7.6,4.2,,269,20.5,46.8,1006.2,336
2019-03-12,4.3,2,6.5,11.3,,207,45.7,96.8,1005.9,12
2019-03-13,5.4,4.3,6.4,10.7,,217,57.2,99.4,989.4,0
2019-03-14,5.7,4.9,6.6,13.1,,236,43.9,69.1,989.7,0
2019-03-15,6.3,5,8.8,4.8,,255,56.2,117.7,990.3,78
2019-03-16,6.3,4.2,10.2,15,,235,46.1,94.3,996.4,30
2019-03-17,7,3.8,10.3,5.6,,233,59,93.2,991,240
2019-03-18,5.6,4.4,7.1,1.2,,262,54,108,1002.9,312
2019-03-19,5.1,3.7,7.3,0,,275,24.1,43.6,1021.5,624
2019-03-20,6.7,3.8,9.1,0,,229,35.6,53.3,1026.5,0
2019-03-21,8.5,6.9,11,0,,240,40,67.3,1028.5,36
2019-03-22,7.7,5.7,10.1,0,,188,21.6,44.6,1027.7,42
2019-03-23,7.5,4.7,10.4,0,,258,29.2,46.1,1024.6,192
2019-03-24,5.6,4.2,7.9,0,,258,26.3,62.3,1022,408
2019-03-25,5.6,3.6,7.7,1.2,,299,33.1,73.1,1013.2,498
2019-03-26,6.2,4.3,8.6,0.1,,290,37.8,74.9,1021.3,162
2019-03-27,7.1,6.1,8.3,2.6,,260,37.1,52.9,1025.2,0
2019-03-28,9,6.9,12.3,1.7,,274,28.4,43.6,1029.8,0
2019-03-29,9.2,6.9,11.5,0,,238,29.2,48.2,1027.1,264
2019-03-30,9.6,5.7,15.7,0,,236,27.7,48.2,1018,612
2019-03-31,6.3,4.5,7.9,0,,317,30.2,60.1,1021.9,684
2019-04-01,5.4,4.2,6.2,0,,77,29.2,47.5,1023.7,750
2019-04-02,7.6,4.2,12,0,,117,36,54,1008,588
2019-04-03,9.2,7.1,11.1,3.9,,122,24.1,44.3,1000.7,0
2019-04-04,8.2,6.6,12.2,0,,80,16.2,65.2,997.8,432
2019-04-05,7.8,6.8,9.3,0,,68,25.2,43.6,1003,498
2019-04-06,8.1,6.4,11,0,,84,24.5,52.6,1006.8,618
2019-04-07,8.5,6.7,12.7,0,,69,20.5,35.3,1007.6,726
2019-04-08,7.4,6.5,8.2,0,,43,27,49.3,1011.8,510
2019-04-09,5.2,3.1,6.8,0,,46,30.2,58.3,1016,582
2019-04-10,4.7,3.4,5.9,0,,38,33.5,64.4,1018.5,654
2019-04-11,4.1,3.1,4.9,0,,76,21.6,38.5,1024.5,204
2019-04-12,3.8,2.6,4.5,0.1,,79,27.7,57.6,1026.7,462
2019-04-13,3.6,2.6,4.7,0.2,,65,49.7,72.7,1025.4,84
2019-04-14,5.1,2.5,7.1,0.6,,69,48.2,68.8,1026.8,72
2019-04-15,5.3,4.2,6.4,0,,78,46.4,69.1,1027.8,780
2019-04-16,5.8,4.3,7.5,0,,82,47.9,68.4,1022.8,804
2019-04-17,7.1,6,8.9,0,,89,39.6,56.2,1026.4,792
2019-04-18,8,6.3,11,0,,78,36.7,56.9,1030.3,798
2019-04-19,8.3,6.7,12,0,,82,34.2,54.4,1032.1,810
2019-04-20,9.6,6.5,13.6,0,,64,14,29.2,1030.4,834
2019-04-21,11.2,8.1,15,0,,95,22,36.4,1021.8,846
2019-04-22,9.9,9.1,11.1,0,,95,40,73.1,1015.2,834
2019-04-23,10.2,9.3,11.3,0,,88,58.7,86.8,1007.9,792
2019-04-24,10.9,9.6,13.3,0,,96,46.4,60.8,1002.6,492
2019-04-25,13.4,10.7,17.8,0,,127,30.6,58.3,1006.6,672
2019-04-26,11.7,9.6,15.2,0,,190,31.7,59,1007.3,198
2019-04-27,11.6,9.4,16.5,1.4,,230,22,43.6,1008.1,402
2019-04-28,9.4,8.4,10.2,2.2,,270,24.1,38.2,1014.6,6
2019-04-29,10.6,8.3,13.6,1.6,,346,21.2,41.8,1019.7,516
2019-04-30,12.8,8.2,17.5,0,,310,28.1,43.2,1017.3,348
2019-05-01,8.6,7.8,9.5,0,,272,42.8,67,1010.1,6
2019-05-02,8.5,6,9.8,0,,271,48.6,70.2,1001.2,90
2019-05-03,6.5,4,8.6,0,,276,43.6,81.4,1003,552
2019-05-04,5.7,2.9,8.5,0,,306,28.4,60.5,1004.3,582
2019-05-05,7.5,4.9,10.2,0,,266,29.2,49.7,1012.7,720
2019-05-06,6.7,4.4,8.8,1.4,,255,39.6,80.6,1011.9,510
2019-05-07,7.4,3.8,9.7,0,,258,28.1,65.2,1012.9,732
2019-05-08,9.5,6.3,11.8,4.3,,127,25.9,54.4,1002.5,372
2019-05-09,11.6,9.7,15,8.4,,162,26.3,43.9,995.5,408
2019-05-10,9.9,7.6,11.9,1.8,,243,26.3,48.2,1003.9,36
2019-05-11,9.6,6.6,13.1,0,,321,22.7,61.6,1013.8,894
2019-05-12,9.7,6.3,13.2,0,,305,38.2,61.6,1027.1,852
2019-05-13,9.6,6.6,12.7,0,,324,33.5,54.4,1034.1,906
2019-05-14,9.9,8.5,11.1,0,,54,16.2,33.5,1032.5,654
2019-05-15,10.9,8.4,13.3,0,,27,14.4,40,1026.6,918
2019-05-16,11.7,9.1,14.5,1.7,,42,43.2,73.8,1018.2,90
2019-05-17,9.8,9.1,10.7,1.9,,75,34.6,68,1010,102
2019-05-18,11.2,9.5,14.1,0,,85,34.2,60.5,1006.9,348
2019-05-19,11.4,9.9,13.4,0,,74,26.6,42.1,1005.8,378
2019-05-20,14.6,11.8,18.7,0,,36,21.2,42.1,1004.3,420
2019-05-21,14.5,12.2,17.5,9,,336,25.6,42.8,1004.5,0
2019-05-22,11.5,9.7,13.6,5.4,,279,37.1,53.6,1011.5,276
2019-05-23,14.2,8.8,18.4,0,,238,23.4,41.8,1014.2,810
2019-05-24,13.6,10.8,18.1,0,,239,34.6,63,1009.6,720
2019-05-25,11.6,9.8,13.6,0,,269,32.8,47.5,1011.5,252
2019-05-26,12.5,9.5,14.5,13.5,,231,40,63,1005,0
2019-05-27,13.4,11,15.1,4,,245,40.3,63.4,1002.3,414
2019-05-28,11.5,8.8,15.7,0,,295,27.4,54.7,1006.3,582
