Feature 1,Feature 2,Feature 3,R²,Adjustiertes R²
Wind_Light,Wind_Strong,Freitag,0.009727156361392986,0.007177097536572585
Wind_Moderate,Wind_Strong,Freitag,0.009727156361392986,0.007177097536572585
Wind_Moderate,Weather_Light_Issues,Donnerstag,0.009727001991128859,0.007176942768788441
Temp_Hot,Cloud_Clear,Weather_Severe,0.009722315099305767,0.007172243807716083
Temp_Hot,Weather_Good,Heimspiel,0.009703615308437552,0.007153495862879944
Wind_Moderate,Weather_Good,Weather_Moderate,0.009702997531752966,0.007152876495354121
Weather_Light_Issues,Weather_Moderate,Markt,0.009701807615632552,0.007151683515072005
Temp_Very_Cold,Weather_Light_Issues,Heimspiel,0.00970105090132356,0.007150924852142415
Cloud_Partly_Cloudy,Wind_Light,KielerWoche,0.00970084502459001,0.007150718445254278
Temp_Very_Cold,Cloud_Clear,Markt,0.009698598714367845,0.007148466350542226
Wind_Moderate,Weather_Good,KielerWoche,0.009694933717505738,0.00714479191591999
Saisonbrot,Temp_Very_Cold,Weather_Good,0.009689837858010253,0.0071396829340395485
Cloud_Partly_Cloudy,Weather_Moderate,is_holiday,0.008831598325420353,0.007131480998362805
Freitag,VPI,Weihnachtsmarkt,0.009670396788997837,0.00712019180218848
Cloud_Clear,Wind_Moderate,Heimspiel,0.009658222291296314,0.007107985953849094
Temp_Very_Cold,Cloud_Clear,Weather_Severe,0.00964247067454116,0.007092193774990707
Wind_Light,Weather_Good,Feiertag,0.009634647127101603,0.0070843500810769955
Temp_Very_Cold,Cloud_Partly_Cloudy,Weather_Severe,0.009618809661175565,0.007068471831976897
Temp_Very_Cold,Cloud_Partly_Cloudy,Markt,0.00960796817376175,0.00705760242656972
Wind_Light,Feiertag,Markt,0.009598772031654712,0.007048382603410119
Cloud_Partly_Cloudy,Wind_Strong,Weihnachtsmarkt,0.009596904643697002,0.0070465104067279904
Wind_Light,Wind_Moderate,KielerWoche,0.009588959741845149,0.007038545045901401
Wind_Moderate,Wind_Strong,KielerWoche,0.009588959741845149,0.007038545045901401
Wind_Light,Wind_Strong,KielerWoche,0.009588959741845149,0.007038545045901401
Temp_Hot,Heimspiel,Markt,0.009577911203304534,0.0070274680561885905
Temp_Very_Cold,Wind_Strong,Weather_Light_Issues,0.009576786948527372,0.007026340906334805
Temp_Hot,Wind_Strong,VPI,0.009574921020317317,0.007024470173159325
Weather_Moderate,VPI,Weihnachtsmarkt,0.009567293288431866,0.007016822799045919
Weather_Moderate,is_holiday,Weihnachtsmarkt,0.008717102946440347,0.007016789229367437
Temp_Very_Cold,Wind_Strong,Heimspiel,0.009565626514257963,0.0070151517327496915
Wind_Light,Donnerstag,Weihnachtsmarkt,0.009564972766326285,0.007014496301346873
Weather_Severe,KielerWoche,Donnerstag,0.00956263112193989,0.007012148626974968
Cloud_Partly_Cloudy,Weather_Moderate,VPI,0.009560713234457063,0.007010225800726078
VPI,Feiertag,is_holiday,0.008705689028392527,0.007005355733415541
Cloud_Partly_Cloudy,Weather_Good,Montag,0.009554138230966736,0.007003633865896308
Weather_Light_Issues,Feiertag,Markt,0.009552518118003506,0.007002009580968305
Wind_Moderate,Freitag,Markt,0.009533879383118338,0.0069833228493410004
Temp_Very_Cold,Wind_Light,Weather_Light_Issues,0.00953003606576941,0.006979469635037483
Weather_Moderate,Donnerstag,Markt,0.009515666726562344,0.0069650632932402035
Temp_Hot,Cloud_Clear,Weather_Light_Issues,0.009503378135097051,0.006952743057333399
Saisonbrot,KielerWoche,VPI,0.009498797178613128,0.0069481503043949955
Cloud_Partly_Cloudy,Freitag,VPI,0.009498449720602764,0.006947801951643018
Temp_Hot,Wind_Strong,Weather_Severe,0.009496537934995497,0.0069458852429826745
Saisonbrot,Temp_Very_Cold,Markt,0.009493107001735557,0.006942445474701464
Temp_Hot,Cloud_Clear,Markt,0.00948840045780186,0.006937726810912093
Saisonbrot,Temp_Very_Cold,Weather_Severe,0.009483945115281167,0.006933259995406393
Weather_Severe,Freitag,Weihnachtsmarkt,0.009479270176814714,0.006928573018471829
Wind_Moderate,Donnerstag,is_holiday,0.008608037407971336,0.0069075366145030515
Cloud_Partly_Cloudy,KielerWoche,VPI,0.009455689283929813,0.006904931402257564
KielerWoche,is_holiday,Weihnachtsmarkt,0.00860428743980346,0.006903780214142841
Cloud_Partly_Cloudy,Weather_Light_Issues,KielerWoche,0.009452872372032073,0.006902107236509414
Wind_Light,Wind_Moderate,Weather_Moderate,0.009450597093797919,0.00689982609918971
Wind_Light,Wind_Strong,Weather_Moderate,0.009450597093797919,0.00689982609918971
Wind_Moderate,Wind_Strong,Weather_Moderate,0.009450597093797808,0.006899826099189599
Saisonbrot,Freitag,VPI,0.009449746946458726,0.006898973762629934
Weather_Light_Issues,KielerWoche,Weihnachtsmarkt,0.009447696410864959,0.006896917946687009
Cloud_Partly_Cloudy,Wind_Light,Donnerstag,0.009415458691974132,0.006864597212210999
Cloud_Partly_Cloudy,Weather_Moderate,Weather_Severe,0.009408334624266268,0.006857454799264362
Saisonbrot,Weather_Moderate,VPI,0.009402694321149041,0.006851799971761441
Temp_Hot,Wind_Strong,Weather_Light_Issues,0.00939929073693091,0.006848387622948815
Saisonbrot,Weather_Light_Issues,Freitag,0.009395351228768889,0.006844437970130568
Wind_Moderate,KielerWoche,Markt,0.009390459697755205,0.006839533842899703
Cloud_Clear,Wind_Light,Donnerstag,0.009383071649827213,0.006832126769955593
Saisonbrot,Freitag,is_holiday,0.008524111055542849,0.006823466306067005
Cloud_Partly_Cloudy,Weather_Severe,Freitag,0.009372591307807765,0.0068216194399308705
Cloud_Partly_Cloudy,Montag,Markt,0.009371324951850113,0.00682034982297075
Saisonbrot,Wind_Strong,Donnerstag,0.009371261820284027,0.006820286528834152
Cloud_Clear,Freitag,is_holiday,0.008518901027956272,0.006818247341897954
Saisonbrot,Cloud_Partly_Cloudy,Wind_Strong,0.009362605493122844,0.006811607910701789
Weather_Moderate,Weather_Severe,Weihnachtsmarkt,0.009350565250263676,0.006799536662925321
Weather_Severe,Feiertag,is_holiday,0.008483414759196672,0.006782700204752801
Saisonbrot,Wind_Light,KielerWoche,0.00932957825072056,0.006778495619606528
Donnerstag,Heimspiel,Weihnachtsmarkt,0.009327913250885222,0.006776826332217989
Weather_Good,Weather_Moderate,Weihnachtsmarkt,0.009325064190811028,0.006773969935508384
Cloud_Partly_Cloudy,Weather_Good,Weather_Moderate,0.009319583463820336,0.0067684750950576245
Saisonbrot,Wind_Light,Weather_Moderate,0.009317222391034718,0.006766107942256294
Cloud_Partly_Cloudy,Wind_Moderate,Weather_Light_Issues,0.009314690725148123,0.006763569757058385
Cloud_Partly_Cloudy,KielerWoche,is_holiday,0.00845812059292339,0.006757362652259569
Weather_Good,Freitag,Weihnachtsmarkt,0.009306194421258795,0.006755051574274917
Wind_Light,Weather_Light_Issues,Montag,0.009304031743429864,0.006752883327318604
Cloud_Partly_Cloudy,Wind_Moderate,is_holiday,0.008417321274752254,0.006716493352410535
Cloud_Clear,Weather_Good,Freitag,0.009251805817748537,0.00670052291427492
Weather_Good,Feiertag,is_holiday,0.008399821320095646,0.006698963380679102
Temp_Hot,Wind_Strong,Weather_Good,0.009238165325909264,0.006686847296705656
Feiertag,is_holiday,Markt,0.008377523917927343,0.006676627732537965
Weather_Good,KielerWoche,Donnerstag,0.009227383819315316,0.006676038026575348
Wind_Moderate,Weather_Severe,Donnerstag,0.009212314823904055,0.006660930226884076
Wind_Moderate,Weather_Moderate,Markt,0.009207270313431604,0.006655872726255896
Saisonbrot,Weather_Moderate,is_holiday,0.008321341955933592,0.0066203494035425026
Temp_Hot,VPI,is_holiday,0.008312734816831036,0.0066117275009079934
Cloud_Partly_Cloudy,Weather_Good,Freitag,0.009159230748802427,0.006607709454593325
Cloud_Clear,Weather_Severe,KielerWoche,0.009152290975084298,0.006600751810213357
Weather_Severe,KielerWoche,Weihnachtsmarkt,0.009146061219155621,0.0065945060119947385
Temp_Hot,Weather_Light_Issues,is_holiday,0.00829501709911229,0.006593979392592875
Saisonbrot,Freitag,Weihnachtsmarkt,0.009139130929168071,0.006587557875766814
Wind_Moderate,is_holiday,Weihnachtsmarkt,0.008286908418224104,0.00658585680316115
Temp_Hot,Wind_Strong,Markt,0.009123435180921846,0.00657182170928472
Cloud_Partly_Cloudy,Donnerstag,Heimspiel,0.009092591424406882,0.006540898526787409
Cloud_Partly_Cloudy,Heimspiel,Weihnachtsmarkt,0.00908964239156651,0.006537941899871003
Cloud_Clear,Donnerstag,Heimspiel,0.009089405130786155,0.006537704028118707
Wind_Moderate,Donnerstag,VPI,0.009063921731862656,0.006512155006708653
Saisonbrot,Weather_Severe,Freitag,0.009049683379951157,0.006497879989513344
Wind_Moderate,Weather_Light_Issues,Weihnachtsmarkt,0.009048044724330406,0.00649623711417846
KielerWoche,Donnerstag,Markt,0.00903968985587622,0.006487860731041573
Temp_Very_Cold,Wind_Light,Heimspiel,0.009024713026922981,0.006472845335146804
Temp_Very_Cold,Wind_Strong,is_holiday,0.008169395714137218,0.006468142533543997
Cloud_Clear,Heimspiel,Weihnachtsmarkt,0.009007432248867353,0.006455520057233599
Weather_Severe,VPI,Feiertag,0.008994567895095229,0.006442622576370183
Weather_Good,KielerWoche,Weihnachtsmarkt,0.008993738575571508,0.0064417911212597545
Cloud_Clear,Freitag,VPI,0.008977299298933428,0.0064253095117203785
Saisonbrot,Weather_Moderate,Weather_Severe,0.008971179328493673,0.006419173781700094
Cloud_Clear,Wind_Strong,Donnerstag,0.008969624376333751,0.006417614825371509
Freitag,Weihnachtsmarkt,Markt,0.008968825979047468,0.0064168143721266
Cloud_Partly_Cloudy,Wind_Moderate,Weather_Severe,0.008968400985179259,0.006416388283853602
Cloud_Partly_Cloudy,Wind_Moderate,VPI,0.008963715401395733,0.0064116906341891156
Saisonbrot,Wind_Light,Donnerstag,0.00896349567858068,0.006411470345564219
Temp_Hot,Weather_Severe,is_holiday,0.008107351277091723,0.006405991673793521
Cloud_Partly_Cloudy,Weather_Light_Issues,Donnerstag,0.008955535063064235,0.006403489230608628
Wind_Moderate,VPI,Weihnachtsmarkt,0.008948289326112135,0.00639622483510649
Cloud_Partly_Cloudy,Weather_Severe,KielerWoche,0.008941855209191663,0.006389774149644589
VPI,Feiertag,Markt,0.008934651873324095,0.0063825522644141985
Wind_Light,Montag,Heimspiel,0.008932597461716707,0.006380492562476525
Saisonbrot,KielerWoche,is_holiday,0.008081142285994214,0.006379737727308155
Cloud_Partly_Cloudy,Freitag,Markt,0.008928188656549318,0.006376072404162825
Saisonbrot,Weather_Light_Issues,KielerWoche,0.008920259530568186,0.00636812285983146
Cloud_Clear,Weather_Light_Issues,KielerWoche,0.008911364150873347,0.006359204573579524
Temp_Very_Cold,Weather_Light_Issues,is_holiday,0.008051583599080425,0.0063501283393876395
Cloud_Clear,KielerWoche,Markt,0.008897509190230912,0.006345313934926877
Wind_Moderate,Weather_Severe,Weihnachtsmarkt,0.008896378217850831,0.006344180050171566
Donnerstag,is_holiday,Weihnachtsmarkt,0.00804397503301435,0.0063425067226079435
Weather_Light_Issues,Donnerstag,Weihnachtsmarkt,0.008885446001050012,0.006333219681739499
Saisonbrot,Weather_Good,Weather_Moderate,0.008874103030971359,0.006321847502295808
Temp_Hot,Weather_Light_Issues,Weather_Severe,0.008870274920015575,0.006318009533543556
Saisonbrot,Weather_Moderate,Weihnachtsmarkt,0.00886537288117406,0.0063130948714260615
Temp_Hot,Weather_Light_Issues,VPI,0.008861542357667784,0.006309254483910731
Weather_Good,VPI,Feiertag,0.008859068361538824,0.0063067741169763325
Cloud_Partly_Cloudy,Weather_Moderate,Markt,0.008854996957644468,0.006302692228780105
Temp_Very_Cold,Wind_Strong,VPI,0.008820598781860367,0.006268205474002531
Saisonbrot,Weather_Good,Freitag,0.00881766198990197,0.006265261119489773
Saisonbrot,Donnerstag,Heimspiel,0.008812315774583968,0.006259901137093626
Cloud_Partly_Cloudy,Donnerstag,is_holiday,0.00795723580560892,0.006255618714366529
Wind_Moderate,Weather_Good,Donnerstag,0.008805986070131833,0.006253555132973432
Temp_Very_Cold,Weather_Light_Issues,VPI,0.008805336161398225,0.006252903550655109
Saisonbrot,Cloud_Partly_Cloudy,Heimspiel,0.008785282231336122,0.006232797979571325
Temp_Very_Cold,Weather_Good,Weather_Light_Issues,0.00877111202133829,0.00621859127976232
Wind_Light,Wind_Strong,Donnerstag,0.0087684527148425,0.00621592512526703
Wind_Moderate,Wind_Strong,Donnerstag,0.008768452714842168,0.006215925125266697
Wind_Light,Wind_Moderate,Donnerstag,0.008768452714842168,0.006215925125266697
Cloud_Clear,Weather_Severe,Freitag,0.00876361856848129,0.006211078530460212
Donnerstag,VPI,Weihnachtsmarkt,0.008761917575776934,0.0062093731575171285
Cloud_Partly_Cloudy,Wind_Light,Weihnachtsmarkt,0.008746018996328875,0.0061934336375212284
Cloud_Partly_Cloudy,Weather_Good,KielerWoche,0.008744648029452406,0.006192059140257888
Weather_Good,Weather_Severe,Feiertag,0.008738842520705115,0.006186238681702649
Cloud_Partly_Cloudy,Wind_Moderate,Wind_Strong,0.008722944093870977,0.006170299314713579
Cloud_Partly_Cloudy,Wind_Light,Wind_Moderate,0.008722944093870866,0.006170299314713468
Cloud_Partly_Cloudy,Wind_Light,Wind_Strong,0.008722944093870866,0.006170299314713468
Saisonbrot,KielerWoche,Weihnachtsmarkt,0.008719889484745669,0.006167236839642043
Weather_Moderate,Weihnachtsmarkt,Markt,0.008719238808942875,0.006166584488279225
Saisonbrot,Wind_Moderate,VPI,0.008718889279876962,0.00616623405913852
Cloud_Partly_Cloudy,Wind_Moderate,Weather_Good,0.008705693360587796,0.0061530041589412665
Weather_Severe,Feiertag,Markt,0.008705099498830138,0.006152408767925888
Temp_Hot,Weather_Good,is_holiday,0.00784880433921653,0.006147001259180995
Saisonbrot,Wind_Moderate,is_holiday,0.007843637297032635,0.00614182535414598
Wind_Strong,KielerWoche,Heimspiel,0.008691372770186057,0.006138646691482674
Wind_Moderate,Weather_Good,Weihnachtsmarkt,0.008677932954749834,0.006125172267079648
Temp_Hot,Weather_Severe,VPI,0.008666897736849144,0.006114108632308879
Saisonbrot,Cloud_Clear,Heimspiel,0.008665821509527327,0.006113029633586287
Temp_Hot,Weather_Good,Weather_Light_Issues,0.008649281766939354,0.006096447299386409
Saisonbrot,Weather_Severe,KielerWoche,0.00863536237787721,0.006082492066403988
Wind_Moderate,Donnerstag,Markt,0.008622974157899699,0.006070071945430855
Wind_Light,KielerWoche,Heimspiel,0.008616044012447865,0.006063123954110905
Wind_Strong,Weather_Moderate,Heimspiel,0.00860805783390206,0.0060551172102983886
Temp_Hot,is_holiday,Markt,0.007756439533778248,0.0060544780235446405
KielerWoche,Weihnachtsmarkt,Markt,0.008604451817973757,0.0060515019084921295
Weather_Good,Feiertag,Markt,0.00860379636837072,0.0060508447710361235
Saisonbrot,Wind_Moderate,Weather_Light_Issues,0.008593880611799665,0.0060409034803279305
Cloud_Clear,Wind_Light,Weihnachtsmarkt,0.008587077801065934,0.006034083151626679
Weather_Light_Issues,Montag,Heimspiel,0.008581276045168118,0.006028266455584852
Cloud_Clear,Weather_Light_Issues,Freitag,0.008580155403619005,0.0060271429282635625
Cloud_Clear,Donnerstag,is_holiday,0.007699606983246121,0.005997547990078567
Cloud_Partly_Cloudy,Donnerstag,VPI,0.008548752639972124,0.005995659299130929
Cloud_Clear,Freitag,Markt,0.008530631046941961,0.0059774910410542725
Saisonbrot,Freitag,Markt,0.008526290825812244,0.0059731396433895245
Weather_Severe,Donnerstag,Weihnachtsmarkt,0.008517320024708841,0.005964145741510718
Wind_Strong,Montag,Heimspiel,0.008501182846249122,0.005947967008084976
Wind_Moderate,Wind_Strong,Weihnachtsmarkt,0.008488145651275647,0.005934896240935572
Wind_Light,Wind_Strong,Weihnachtsmarkt,0.008488145651275536,0.005934896240935461
Wind_Light,Wind_Moderate,Weihnachtsmarkt,0.008488145651275314,0.005934896240935239
Cloud_Partly_Cloudy,KielerWoche,Markt,0.008472524886799504,0.0059192352513148805
Saisonbrot,Wind_Moderate,Weather_Severe,0.00846889852105348,0.005915599547288042
Temp_Very_Cold,Heimspiel,is_holiday,0.0076055953341100935,0.00590337508596972
Wind_Strong,Weather_Light_Issues,Montag,0.008452022337221199,0.005898679905471549
Saisonbrot,Wind_Moderate,Weihnachtsmarkt,0.008449853254282491,0.005896505236911542
Cloud_Clear,Wind_Strong,Weihnachtsmarkt,0.008437854464914185,0.005884475549373214
Saisonbrot,Donnerstag,VPI,0.008437657803472831,0.005884278381507513
Cloud_Partly_Cloudy,Wind_Moderate,Markt,0.008433710976143094,0.005880321390673959
Saisonbrot,Weather_Good,KielerWoche,0.008422645097141301,0.005869227015846468
Cloud_Clear,Wind_Moderate,is_holiday,0.007567852611494175,0.005865567624550039
Wind_Light,Montag,is_holiday,0.007558525687813122,0.005856224702715074
Temp_Very_Cold,Wind_Strong,Weather_Good,0.008396268954636743,0.005842782951944847
Temp_Hot,Weather_Good,VPI,0.008377920527828597,0.005824387275969012
Cloud_Partly_Cloudy,Weather_Severe,Donnerstag,0.008374184037514332,0.005820641163791218
Temp_Very_Cold,VPI,Heimspiel,0.008369603675441706,0.005816049006794777
Saisonbrot,Cloud_Partly_Cloudy,Wind_Light,0.008361478268998357,0.005807902676558063
Saisonbrot,Donnerstag,is_holiday,0.007499461149162334,0.005797058852677228
Cloud_Clear,Wind_Moderate,Weather_Good,0.00834223751757368,0.005788612378133995
Saisonbrot,Weather_Light_Issues,Donnerstag,0.008334468330908895,0.005780823184979966
Temp_Hot,VPI,Markt,0.008333742004487221,0.005780094988189766
Saisonbrot,Weather_Moderate,Markt,0.008321797369881145,0.005768119594868004
Cloud_Partly_Cloudy,is_holiday,Weihnachtsmarkt,0.007467415199603589,0.005764957935795123
Temp_Hot,Weather_Light_Issues,Markt,0.008309276070072369,0.005755566051368732
Wind_Strong,Freitag,Heimspiel,0.008308388626318997,0.005754676322352492
Wind_Strong,Montag,is_holiday,0.007454205558868887,0.0057517256370145375
Wind_Light,Freitag,Heimspiel,0.008287165232808813,0.0057333982763267954
Wind_Moderate,Weihnachtsmarkt,Markt,0.00828715795283208,0.005733390977603392
Cloud_Clear,Weather_Good,Donnerstag,0.008286190739823951,0.0057324212739179314
Weather_Good,Donnerstag,Weihnachtsmarkt,0.008278255446787952,0.005724465546650959
Cloud_Partly_Cloudy,VPI,Weihnachtsmarkt,0.0082708227604541,0.005717013720352271
Weather_Light_Issues,KielerWoche,Heimspiel,0.008268834770443712,0.005715020611054333
Temp_Hot,Weather_Good,Weather_Severe,0.00825071438963565,0.005696853568321392
Weather_Light_Issues,Montag,is_holiday,0.007358934745956391,0.005656291409328662
Wind_Light,Weather_Moderate,Heimspiel,0.008200670680035271,0.0056466809907993465
Weather_Light_Issues,Weather_Severe,Montag,0.008198350768351959,0.005644355105094534
Saisonbrot,Wind_Moderate,Weather_Good,0.008187336207244655,0.005633312180310601
Temp_Very_Cold,Wind_Strong,Weather_Severe,0.008186090782010713,0.005632063547972965
Saisonbrot,Donnerstag,Weihnachtsmarkt,0.008183434461374706,0.0056294003870263065
Saisonbrot,Cloud_Partly_Cloudy,VPI,0.008179000225109201,0.005624954732126652
Temp_Very_Cold,Wind_Strong,Markt,0.008170697090398416,0.005616630215953156
Cloud_Clear,Donnerstag,VPI,0.008169470854523797,0.005615400822389538
Saisonbrot,Cloud_Clear,Wind_Light,0.008162093477369403,0.005608004447697379
Temp_Very_Cold,Weather_Light_Issues,Weather_Severe,0.008156798343929017,0.005602695678720293
Wind_Light,Weather_Light_Issues,Freitag,0.008155349364410536,0.0056012429679240805
Cloud_Partly_Cloudy,Weather_Light_Issues,Weihnachtsmarkt,0.008149231421209269,0.005595109270362664
Saisonbrot,Cloud_Clear,Wind_Strong,0.008131895100307651,0.0055777283065745475
Temp_Hot,Weather_Severe,Markt,0.008128096080455505,0.005573919503838676
Wind_Light,Weather_Severe,Montag,0.008118073270529935,0.005563870884102151
Cloud_Partly_Cloudy,Weather_Good,Donnerstag,0.008110244381882126,0.005556021835226077
Temp_Very_Cold,Wind_Light,is_holiday,0.007246142920250165,0.00554330611565379
Saisonbrot,KielerWoche,Markt,0.008081270746534641,0.005526973589658812
Saisonbrot,Wind_Light,Wind_Strong,0.008077320020536627,0.005523012690117457
Saisonbrot,Wind_Light,Wind_Moderate,0.008077320020536627,0.005523012690117457
Saisonbrot,Wind_Moderate,Wind_Strong,0.008077320020536627,0.005523012690117457
Temp_Very_Cold,Weather_Light_Issues,Markt,0.008065955807923797,0.005511619213437791
Temp_Very_Cold,Wind_Light,VPI,0.008056154520191483,0.005501792686337881
Wind_Light,Montag,VPI,0.008052708850180723,0.0054983381433572065
Donnerstag,Weihnachtsmarkt,Markt,0.00805129210030986,0.0054969177452034446
Wind_Strong,Weather_Moderate,is_holiday,0.007197890325076339,0.00549497075445049
Cloud_Clear,Wind_Moderate,VPI,0.007995887815960723,0.005441370788877409
Saisonbrot,Cloud_Partly_Cloudy,is_holiday,0.007138741654326708,0.005435720628004903
Wind_Strong,Weather_Severe,Montag,0.00798783889659882,0.005433301142684477
Saisonbrot,Weather_Severe,Donnerstag,0.007985786357175617,0.005431243317752021
Weather_Good,Weather_Light_Issues,Montag,0.00797067288500486,0.005416090926768868
Cloud_Clear,is_holiday,Weihnachtsmarkt,0.007107989843902374,0.005404916070049781
Cloud_Partly_Cloudy,Donnerstag,Markt,0.007957987068017758,0.005403372442441823
Wind_Light,Weather_Light_Issues,KielerWoche,0.007950777345045013,0.005396144153658855
Weather_Light_Issues,Freitag,Heimspiel,0.007948329608904015,0.005393690114334659
Cloud_Clear,Weather_Good,Weihnachtsmarkt,0.007945269995251358,0.00539062262184864
Montag,Heimspiel,is_holiday,0.00707425615148316,0.005371124515379466
Cloud_Clear,Weather_Severe,Donnerstag,0.007914355640862292,0.0053596286596799825
Cloud_Partly_Cloudy,Weather_Severe,Weihnachtsmarkt,0.007893318328167975,0.0053385371736482945
Cloud_Clear,Wind_Moderate,Weather_Severe,0.007888788361867016,0.0053339955421980445
Temp_Hot,Weather_Good,Markt,0.007876751477980393,0.005321927662043868
Wind_Strong,Weather_Moderate,Weather_Severe,0.007858161069882907,0.005303289381650922
Saisonbrot,Wind_Moderate,Markt,0.007843756682265779,0.005288847901190108
Wind_Strong,Weather_Light_Issues,Freitag,0.007815767977225052,0.00526078712223077
Wind_Strong,Montag,VPI,0.007813702176793003,0.005258716002141006
Wind_Strong,Freitag,is_holiday,0.00695525159458088,0.005251915834022736
Saisonbrot,Cloud_Partly_Cloudy,Weather_Light_Issues,0.007803203234428846,0.005248190023873778
KielerWoche,VPI,Heimspiel,0.007800209744351361,0.005245188825238167
Cloud_Partly_Cloudy,Weather_Good,Weihnachtsmarkt,0.007789808308586332,0.005234760604659994
Temp_Very_Cold,Weather_Good,Heimspiel,0.007789565932629583,0.005234517604559175
Weather_Light_Issues,Montag,VPI,0.007776744959148818,0.005221663615695982
Wind_Strong,Weather_Good,Weather_Moderate,0.007772656920657983,0.00521756505006743
Wind_Strong,KielerWoche,is_holiday,0.006920782996999164,0.005217388113632149
Cloud_Clear,VPI,Weihnachtsmarkt,0.007772265112746979,0.005217172233209055
KielerWoche,Heimspiel,is_holiday,0.006920246851434664,0.0052168510484355
Cloud_Clear,Weather_Light_Issues,Donnerstag,0.007738214498058116,0.005183033934533787
Cloud_Clear,Donnerstag,Markt,0.007731515937407729,0.0051763181243710266
Wind_Light,Weather_Good,Montag,0.007725353976068217,0.005170140295319925
Wind_Strong,Weather_Light_Issues,KielerWoche,0.007721002516125064,0.005165777629900559
Saisonbrot,Weather_Good,Donnerstag,0.007696913403923533,0.005141626485650419
Wind_Strong,Weather_Moderate,VPI,0.007696089450057175,0.005140800410014412
Weather_Moderate,Heimspiel,is_holiday,0.006831699712531947,0.005128152027647825
Wind_Strong,Weather_Good,Montag,0.007671926355831804,0.005116575093228826
Temp_Very_Cold,VPI,is_holiday,0.006813498795949613,0.005109919891654546
Wind_Strong,KielerWoche,VPI,0.0076636918748634875,0.005108319407588491
Saisonbrot,Cloud_Partly_Cloudy,Weihnachtsmarkt,0.007652617092935077,0.0050972161069083866
Wind_Moderate,Weather_Light_Issues,Heimspiel,0.007650053163577364,0.005094645575157375
Cloud_Clear,Wind_Light,Wind_Moderate,0.007638694307086302,0.005083257468392111
Cloud_Clear,Wind_Light,Wind_Strong,0.007638694307086302,0.005083257468392111
Cloud_Clear,Wind_Moderate,Wind_Strong,0.007638694307086302,0.005083257468392111
Cloud_Clear,Wind_Moderate,Weather_Light_Issues,0.007618654780405576,0.005063166337780034
Temp_Very_Cold,Heimspiel,Markt,0.0076141625312535766,0.0050586625206044955
Temp_Very_Cold,Weather_Severe,Heimspiel,0.007612740405945506,0.005057236733171155
Saisonbrot,Cloud_Clear,VPI,0.007607817594026289,0.005052301244483082
Saisonbrot,Cloud_Clear,is_holiday,0.006737472253319443,0.0050337629432909425
Saisonbrot,Cloud_Partly_Cloudy,Weather_Severe,0.007578077360941182,0.005022484427106733
Cloud_Clear,Wind_Moderate,Markt,0.007572229017612009,0.005016621023665957
Wind_Light,Montag,Markt,0.007558570246977259,0.005002927080231312
Weather_Severe,Montag,Heimspiel,0.007526067914627954,0.004970341050888782
Montag,VPI,Heimspiel,0.0075153261526221815,0.004959571627693338
Saisonbrot,Cloud_Clear,Weather_Good,0.0075140838934592,0.0049583261695796965
Saisonbrot,Donnerstag,Markt,0.007511747674324609,0.004955983934430197
Wind_Light,Heimspiel,Weihnachtsmarkt,0.007496267122831579,0.00494046351885602
Wind_Strong,Weather_Severe,KielerWoche,0.007477737949227126,0.004921886630641525
Wind_Strong,Weather_Severe,Freitag,0.007473549351620479,0.004917687246946523
Cloud_Partly_Cloudy,Weihnachtsmarkt,Markt,0.007472514924033669,0.004916650155597724
Wind_Strong,Montag,Markt,0.0074586128503463245,0.0049027122825789915
Cloud_Partly_Cloudy,Wind_Strong,Heimspiel,0.007452278565546311,0.00489636168631602
Cloud_Clear,Wind_Light,Heimspiel,0.007443639483676989,0.004887700357883884
Weather_Moderate,VPI,Heimspiel,0.007432815615176058,0.004876848616760188
Saisonbrot,Cloud_Partly_Cloudy,Weather_Good,0.0074210822645846,0.004865085051532048
Temp_Very_Cold,Wind_Light,Weather_Good,0.007414363891630971,0.004858349378047189
Wind_Strong,Heimspiel,Weihnachtsmarkt,0.007411103731428503,0.004855080822582458
Wind_Light,Freitag,is_holiday,0.006542467985308442,0.004838424191115243
Freitag,Heimspiel,is_holiday,0.006536359397274483,0.0048323051252286975
Weather_Moderate,Weather_Severe,Heimspiel,0.007385146292419376,0.004829056540382681
Weather_Severe,KielerWoche,Heimspiel,0.007382411590398319,0.00482631479621054
Weather_Light_Issues,Montag,Markt,0.007363128949619102,0.004806982500562329
Wind_Light,KielerWoche,VPI,0.0073441748361816606,0.0047879795782491685
Cloud_Clear,Weather_Severe,Weihnachtsmarkt,0.007342798017177743,0.004786599213788545
Weather_Good,Weather_Moderate,Heimspiel,0.007328447150770967,0.004772211392360948
Wind_Strong,Freitag,VPI,0.0073193362460435285,0.004763077026076257
Wind_Light,Weather_Light_Issues,Donnerstag,0.007299039911467409,0.004742728426260889
Wind_Light,KielerWoche,is_holiday,0.006422460306592437,0.004718210667324252
Temp_Very_Cold,Wind_Light,Weather_Severe,0.00727349294214652,0.004717115670752947
Wind_Light,Weather_Moderate,is_holiday,0.006419374564637592,0.0047151196325015965
Saisonbrot,Cloud_Clear,Weihnachtsmarkt,0.0072673452279208295,0.0047109521255035425
Wind_Strong,Weather_Good,KielerWoche,0.007265675559292917,0.004709278157299712
Weather_Severe,Montag,is_holiday,0.0064128191150744085,0.004708552938599508
